"path","asset_type","creator_or_provider","creation_tool","creation_or_receipt_date","input_source","claimed_rights_holder","license_or_agreement","commercial_and_store_distribution","attribution_required","evidence_document","sha256","status","notes_and_risk"
"public/assets/experience/generated/feed-the-monster/monster-cheer-1.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","53b48fbd71f2914ab0df3ea0faef4a8d22f06c0e3e68b1c12ec04173cf8e050f","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-cheer-2.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ce704d0bafe04692c7e3a5605d0fa2585008f633fbf1fe9edd58c85393eb5afa","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-cheer-2.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","a95853872e7c1c8ae057021ffa1769f9966e5763b44cb149e64ed471acb3718b","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-cheer-3.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","60488c5307573ecb710dbe9b6df0f37865b82fc3ef2c0c6c2836bfd7d134459b","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-cheer-3.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","b13144f161f6c7f9892db5f9ad75219b03c3a898af565f29138b2e87a1e9816c","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-cheer-4.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","86c8076f8b5e83a4a117ec536e66398c66c20dc3eae5c64e6ff4250b8b2abf01","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-cheer-4.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","77385dd49f3c0a5336be1de36308e5eb456a013bd864d05cdcb969884b9234cb","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-1.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","e38c856d600a8ddea50eb1056965591566981a331abd3c5048f25f2737c7d1c8","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-1.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c0e18db4f032725580dfba9c9c73b9809ff1e23a678affa46470444b85e6af4c","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-2.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","045448d3bbb83a1e6f701ef63f0370e87cdb238f7ce8c0e0c48486b98679a99f","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-2.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","b5c14582ec9fbbf541955a65d822d5883fea5967e03771095e7e9d07ef17ec8b","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-3.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","e38c856d600a8ddea50eb1056965591566981a331abd3c5048f25f2737c7d1c8","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-3.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c0e18db4f032725580dfba9c9c73b9809ff1e23a678affa46470444b85e6af4c","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-4.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","13c56494ca1ac1148673033566da2dfe1feddad0d4fba9dc1620cf65c9de4938","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-chew-4.webp","webp","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","15e93bf709c80950a3ce4b18ece5cd9f004099855bec79345e2f21240b35e8db","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
"public/assets/experience/generated/feed-the-monster/monster-idle-1.png","png","Claimed Anthropic Claude Design / derived project asset","Claude Design chain (claude-derived)","Manifest generated 2026-07-29","Missing Claude source/receipt evidence","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","e38c856d600a8ddea50eb1056965591566981a331abd3c5048f25f2737c7d1c8","BLOCKED_UNVERIFIED","BLOCKER: derivative inherits the missing Claude/source chain-of-title evidence."
